,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
47,1,36,-23.552001571614575,-46.62816532914847,10018,0,15.416667,18,1,6092017,1,1,1,4,1,100181,0,15.416667,1,4,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,33.0,2006.0,,,0.0,2,10018101,0,19.532274,1,1,31,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.132647,3.0,4,27.0,36.0,-23.561823705425464,-46.64558635610765,25.0,36.0,-23.554207857964744,-46.64845954652114,,,,,,,,,,,,,4.0,10.0,10.0,1.0,2.0,16.0,,,,9.0,0.0,,9.0,25.0,,25.0,16.0,3.0,,,,3.0,,,892.98,48
653,3,36,-23.554444777579945,-46.6285480745114,30844,1,129.971429,844,1,15082018,1,1,1,3,1,308441,1,129.971429,1,3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,6.0,16.0,,,,6000.0,1,30844101,1,137.758324,1,1,52,1,1,2,1,1,2100.0,,,,,,2.0,36.0,-23.5434129590793,-46.63340749776832,2.0,2.0,5.0,9.0,1.0,,,,,,,,,,1.0,156.098385,3.0,2,3.0,36.0,-23.554444777579945,-46.6285480745114,2.0,36.0,-23.5434129590793,-46.63340749776832,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,5.0,30.0,,6.0,0.0,,30.0,16.0,3.0,,,,3.0,,,1318.62,654
654,3,36,-23.554444777579945,-46.6285480745114,30844,0,129.971429,844,1,15082018,1,1,1,3,1,308441,0,129.971429,1,3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,6.0,16.0,,,,6000.0,1,30844101,0,137.758324,1,1,52,1,1,2,1,1,2100.0,,,,,,2.0,36.0,-23.5434129590793,-46.63340749776832,2.0,2.0,5.0,9.0,1.0,,,,,,,,,,2.0,156.098385,3.0,2,2.0,36.0,-23.5434129590793,-46.63340749776832,3.0,36.0,-23.554444777579945,-46.6285480745114,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,16.0,0.0,,16.0,30.0,,30.0,16.0,3.0,,,,3.0,,,1318.62,655
1729,7,36,-23.525379294617128,-46.63685734577732,71482,0,105.388889,1482,1,16102017,1,1,1,4,1,714821,0,105.388889,1,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,4.0,23.0,,,,5500.0,1,71482104,1,127.117782,4,3,32,2,1,4,1,1,3000.0,,,,,,35.0,36.0,-23.532229206588287,-46.642387525591545,2.0,2.0,5.0,13.0,1.0,,,,,,,,,,1.0,144.041245,2.0,2,7.0,36.0,-23.525379294617128,-46.63685734577732,35.0,36.0,-23.532229206588287,-46.642387525591545,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,8.0,30.0,,9.0,0.0,,30.0,16.0,3.0,,,,3.0,,,945.71,1730
1730,7,36,-23.525379294617128,-46.63685734577732,71482,0,105.388889,1482,1,16102017,1,1,1,4,1,714821,0,105.388889,1,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,4.0,23.0,,,,5500.0,1,71482104,0,127.117782,4,3,32,2,1,4,1,1,3000.0,,,,,,35.0,36.0,-23.532229206588287,-46.642387525591545,2.0,2.0,5.0,13.0,1.0,,,,,,,,,,2.0,144.041245,2.0,2,35.0,36.0,-23.532229206588287,-46.642387525591545,7.0,36.0,-23.525379294617128,-46.63685734577732,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,18.0,48.0,,19.0,30.0,,42.0,16.0,3.0,,,,3.0,,,945.71,1731
2345,9,36,-23.524248172081982,-46.627608207291665,90606,0,70.73913,606,1,10112017,1,1,1,3,1,906061,0,70.73913,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,23.0,,,,3900.0,1,90606102,1,62.331789,2,3,24,1,1,4,1,1,1300.0,,,,,,8.0,36.0,-23.52269863634637,-46.64272950430369,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,1.0,70.630154,5.0,2,9.0,36.0,-23.524248172081982,-46.627608207291665,8.0,36.0,-23.52269863634637,-46.64272950430369,,,,,,,,,,,,,8.0,2.0,2.0,2.0,2.0,16.0,,,,8.0,0.0,,8.0,20.0,,20.0,16.0,3.0,,,,3.0,,,1553.65,2346
2346,9,36,-23.524248172081982,-46.627608207291665,90606,0,70.73913,606,1,10112017,1,1,1,3,1,906061,0,70.73913,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4.0,23.0,,,,3900.0,1,90606102,0,62.331789,2,3,24,1,1,4,1,1,1300.0,,,,,,8.0,36.0,-23.52269863634637,-46.64272950430369,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,2.0,70.630154,5.0,2,8.0,36.0,-23.52269863634637,-46.64272950430369,9.0,36.0,-23.524248172081982,-46.627608207291665,,,,,,,,,,,,,2.0,8.0,2.0,2.0,2.0,16.0,,,,17.0,30.0,,17.0,55.0,,25.0,16.0,3.0,,,,3.0,,,1553.65,2347
2395,9,36,-23.526808093202057,-46.6254655217926,90616,0,70.73913,616,1,20102017,1,1,1,7,1,906161,0,70.73913,1,7,1,,,,,,,,,,,,,,,0,,,,,,3900.0,1,90616106,0,84.253927,6,4,10,2,3,2,8,2,0.0,9.0,36.0,333696.0,7397361.0,1.0,,,,,,,,,,,,,,,,,,,2.0,95.470833,5.0,3,9.0,36.0,-23.525506943275623,-46.62899477688935,10.0,36.0,-23.523378772839628,-46.62005664842006,,,,,,,,,,,,,4.0,4.0,4.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,45.0,,15.0,16.0,3.0,,,,3.0,,,942.66,2396
2866,11,36,-23.527070337867237,-46.60804587740136,110015,0,16.413793,15,1,16092017,1,1,1,4,1,1100151,0,16.413793,1,4,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,25.0,2005.0,,,4075.0,1,110015102,1,19.439928,2,3,35,1,1,5,1,1,1800.0,,,,,,12.0,36.0,-23.529611071249708,-46.61992728835216,2.0,2.0,4.0,4.0,1.0,,,,,,,,,,1.0,22.028007,6.0,2,11.0,36.0,-23.527070337867237,-46.60804587740136,12.0,36.0,-23.529611071249708,-46.61992728835216,,,,,,,,,,,,,8.0,2.0,2.0,2.0,2.0,16.0,,,,6.0,35.0,,7.0,0.0,,25.0,16.0,3.0,,,,3.0,,,1245.44,2867
2907,11,36,-23.525433445999834,-46.61002386516748,110028,0,16.413793,28,1,16092017,1,1,1,1,1,1100281,0,16.413793,1,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,19.0,,,,1976.34,3,110028101,0,9.838387,1,1,79,2,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.148193,5.0,4,2.0,36.0,-23.545961745806803,-46.633194115642176,2.0,36.0,-23.546842227817802,-46.631040289371946,,,,,,,,,,,,,10.0,5.0,5.0,2.0,2.0,16.0,,,,11.0,45.0,,12.0,5.0,,20.0,16.0,3.0,,,,3.0,,,240.55,2908
