,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
6809,22,36,333182,7392617,221788,0,42.567568,1788,1,25082018,1,1,1,2,1,2217881,0,42.567568,1,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,20.0,,,,2085.99,3,221788101,0,59.241597,1,1,39,2,1,4,1,3,,,,,,,22.0,36.0,333182.0,7392617.0,1.0,2.0,1.0,14.0,4.0,,,,,,,,,,2.0,67.128558,2.0,4,57.0,36.0,332006.0,7392434.0,22.0,36.0,333182.0,7392617.0,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,7.0,11.0,,7.0,46.0,,35.0,16.0,3.0,,,,6.0,,,1190.15,6810
6810,22,36,333182,7392617,221788,0,42.567568,1788,1,25082018,1,1,1,2,1,2217881,0,42.567568,1,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,20.0,,,,2085.99,3,221788101,0,59.241597,1,1,39,2,1,4,1,3,,,,,,,22.0,36.0,333182.0,7392617.0,1.0,2.0,1.0,14.0,4.0,,,,,,,,,,3.0,67.128558,2.0,4,22.0,36.0,333182.0,7392617.0,57.0,36.0,332006.0,7392434.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,10.0,55.0,,11.0,43.0,,48.0,16.0,3.0,,,,6.0,,,1190.15,6811
6811,22,36,333182,7392617,221788,0,42.567568,1788,1,25082018,1,1,1,2,1,2217881,0,42.567568,1,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,5.0,20.0,,,,2085.99,3,221788101,0,59.241597,1,1,39,2,1,4,1,3,,,,,,,22.0,36.0,333182.0,7392617.0,1.0,2.0,1.0,14.0,4.0,,,,,,,,,,4.0,67.128558,2.0,4,57.0,36.0,332006.0,7392434.0,22.0,36.0,333182.0,7392617.0,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,11.0,45.0,,12.0,20.0,,35.0,16.0,3.0,,,,6.0,,,1190.15,6812
7901,26,36,332683,7393666,260708,0,170.95,708,1,30102017,1,1,1,2,1,2607081,0,170.95,1,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,31.0,,,,5000.0,1,260708102,1,101.663874,2,5,19,2,1,4,1,1,3000.0,,,,,,1.0,36.0,332821.0,7394747.0,2.0,2.0,4.0,7.0,4.0,,,,,,,,,,1.0,115.198603,5.0,2,26.0,36.0,332683.0,7393666.0,1.0,36.0,332821.0,7394747.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,7.0,30.0,,8.0,0.0,,30.0,16.0,3.0,,,,6.0,,,1089.77,7902
7902,26,36,332683,7393666,260708,0,170.95,708,1,30102017,1,1,1,2,1,2607081,0,170.95,1,2,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,31.0,,,,5000.0,1,260708102,0,101.663874,2,5,19,2,1,4,1,1,3000.0,,,,,,1.0,36.0,332821.0,7394747.0,2.0,2.0,4.0,7.0,4.0,,,,,,,,,,2.0,115.198603,5.0,2,1.0,36.0,332821.0,7394747.0,26.0,36.0,332683.0,7393666.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,14.0,0.0,,14.0,45.0,,45.0,16.0,3.0,,,,6.0,,,1089.77,7903
10479,31,36,331146,7394847,310058,0,125.34,58,1,8092017,1,1,1,3,1,3100581,0,125.34,1,3,2,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1.0,50.0,2015.0,,,8000.0,1,310058101,0,113.168027,1,1,49,1,1,5,1,2,0.0,,,,,,1.0,36.0,333202.0,7394663.0,2.0,2.0,2.0,11.0,2.0,,,,,,,,,,4.0,128.23433,3.0,4,1.0,36.0,333202.0,7394663.0,31.0,36.0,331146.0,7394847.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,16.0,0.0,,17.0,0.0,,60.0,16.0,3.0,,,,6.0,,,2064.22,10480
10497,31,36,331050,7394204,310064,0,125.34,64,1,13092017,1,1,1,3,1,3100641,0,125.34,1,3,2,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1,3.0,36.0,1998.0,,,1500.0,1,310064103,0,103.395551,3,3,14,2,4,3,8,2,0.0,30.0,36.0,331129.0,7395553.0,2.0,,,,,,,,,,,,,,,,,,,2.0,117.160823,3.0,4,30.0,36.0,331129.0,7395553.0,31.0,36.0,331050.0,7394204.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,40.0,,40.0,16.0,3.0,,,,6.0,,,1351.31,10498
11502,32,36,331046,7394226,322050,0,94.206897,2050,1,5102018,1,1,1,3,1,3220501,0,94.206897,1,3,2,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1,2.0,40.0,,,,6142.58,3,322050102,0,56.698066,2,3,26,1,6,4,1,3,,5.0,36.0,332583.0,7395361.0,2.0,32.0,36.0,331046.0,7394226.0,3.0,2.0,6.0,4.0,4.0,,,,,,,,,,3.0,64.246401,6.0,5,32.0,36.0,331046.0,7394226.0,5.0,36.0,332583.0,7395361.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,17.0,45.0,,18.0,10.0,,25.0,16.0,3.0,,,,6.0,,,1910.65,11503
16774,43,36,336487,7394649,432182,0,85.781508,2182,1,23092018,1,1,1,4,1,4321821,0,85.781508,1,4,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1,3.0,30.0,2014.0,,,3579.58,3,432182102,0,86.055516,2,2,42,2,1,3,1,3,,,,,,,45.0,36.0,336691.0,7393693.0,2.0,2.0,5.0,14.0,2.0,,,,,,,,,,2.0,97.512272,6.0,2,45.0,36.0,336691.0,7393693.0,43.0,36.0,336487.0,7394649.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,15.0,40.0,,16.0,0.0,,20.0,16.0,3.0,,,,6.0,,,977.52,16775
27480,69,36,328996,7389704,690060,0,69.0,60,1,20092018,1,1,1,2,1,6900601,0,69.0,1,2,1,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1,2.0,39.0,,,,8000.0,3,690060102,0,30.641911,2,5,25,1,1,5,1,3,,,,,,,73.0,36.0,328113.0,7389651.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,4.0,34.721334,4.0,5,73.0,36.0,328113.0,7389651.0,69.0,36.0,329012.0,7389729.0,,,,,,,,,,,,,1.0,10.0,10.0,2.0,2.0,16.0,,,,18.0,30.0,,18.0,47.0,,17.0,16.0,3.0,,,,6.0,,,902.38,27481
51054,121,36,328728,7405126,1211280,0,704.434783,1280,1,18112017,1,1,1,4,1,12112801,0,704.434783,1,4,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,6.0,12.0,,,,1354.25,3,1211280102,0,500.156778,2,3,16,2,4,3,1,3,,121.0,36.0,328635.0,7405622.0,1.0,5.0,36.0,332549.0,7395031.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,3.0,566.743724,6.0,4,121.0,36.0,328728.0,7405126.0,121.0,36.0,328635.0,7405622.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,18.0,45.0,,19.0,4.0,,19.0,16.0,3.0,,,,6.0,,,504.64,51055
52770,127,36,327782,7401166,1270008,0,211.6,8,1,17062018,1,1,1,4,1,12700081,0,211.6,1,4,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,34.0,2011.0,,,4442.62,3,1270008103,1,382.211859,3,3,23,2,1,4,2,3,,,,,,,139.0,36.0,329138.0,7402383.0,2.0,2.0,8.0,3.0,4.0,,,,,,,,,,1.0,433.096544,6.0,2,127.0,36.0,327782.0,7401166.0,139.0,36.0,329138.0,7402383.0,,,,,,,,,,,,,8.0,1.0,1.0,2.0,2.0,16.0,,,,7.0,0.0,,7.0,25.0,,25.0,16.0,3.0,,,,6.0,,,1822.04,52771
52960,127,36,326497,7400200,1271134,0,246.740741,1134,1,16062018,1,1,1,5,1,12711341,0,246.740741,1,5,2,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,47.0,2003.0,2006.0,,9300.0,1,1271134102,1,282.244966,2,3,43,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,319.820845,6.0,4,127.0,36.0,326497.0,7400200.0,127.0,36.0,327242.0,7401463.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,7.0,0.0,,7.0,25.0,,25.0,16.0,3.0,,,,6.0,,,1466.35,52961
52961,127,36,326497,7400200,1271134,0,246.740741,1134,1,16062018,1,1,1,5,1,12711341,0,246.740741,1,5,2,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,47.0,2003.0,2006.0,,9300.0,1,1271134102,0,282.244966,2,3,43,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,319.820845,6.0,4,127.0,36.0,327242.0,7401463.0,127.0,36.0,326497.0,7400200.0,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,7.0,30.0,,7.0,55.0,,25.0,16.0,3.0,,,,6.0,,,1466.35,52962
52962,127,36,326497,7400200,1271134,0,246.740741,1134,1,16062018,1,1,1,5,1,12711341,0,246.740741,1,5,2,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,47.0,2003.0,2006.0,,9300.0,1,1271134102,0,282.244966,2,3,43,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,319.820845,6.0,4,127.0,36.0,326497.0,7400200.0,127.0,36.0,327242.0,7401463.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,12.0,0.0,,12.0,20.0,,20.0,16.0,3.0,,,,6.0,,,1466.35,52963
52963,127,36,326497,7400200,1271134,0,246.740741,1134,1,16062018,1,1,1,5,1,12711341,0,246.740741,1,5,2,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,47.0,2003.0,2006.0,,9300.0,1,1271134102,0,282.244966,2,3,43,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,319.820845,6.0,4,127.0,36.0,327242.0,7401463.0,127.0,36.0,326497.0,7400200.0,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,12.0,30.0,,12.0,55.0,,25.0,16.0,3.0,,,,6.0,,,1466.35,52964
52967,127,36,326497,7400200,1271134,0,246.740741,1134,1,16062018,1,1,1,5,1,12711341,0,246.740741,1,5,2,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,47.0,2003.0,2006.0,,9300.0,1,1271134105,1,409.598102,5,4,9,2,3,1,8,2,0.0,127.0,36.0,327242.0,7401463.0,2.0,,,,,,,,,,,,,,,,,,,1.0,464.128776,6.0,2,127.0,36.0,326497.0,7400200.0,127.0,36.0,327242.0,7401463.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,7.0,0.0,,7.0,25.0,,25.0,16.0,3.0,,,,6.0,,,1466.35,52968
52968,127,36,326497,7400200,1271134,0,246.740741,1134,1,16062018,1,1,1,5,1,12711341,0,246.740741,1,5,2,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1,1.0,47.0,2003.0,2006.0,,9300.0,1,1271134105,0,409.598102,5,4,9,2,3,1,8,2,0.0,127.0,36.0,327242.0,7401463.0,2.0,,,,,,,,,,,,,,,,,,,2.0,464.128776,6.0,2,127.0,36.0,327242.0,7401463.0,127.0,36.0,326497.0,7400200.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,55.0,,25.0,16.0,3.0,,,,6.0,,,1466.35,52969
58977,151,36,338781,7406819,1510008,0,592.0,8,1,24042018,1,1,1,4,1,15100081,0,592.0,1,4,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6.0,13.0,,,,2500.0,1,1510008102,1,717.942628,2,2,46,2,1,1,7,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,813.523871,2.0,4,151.0,36.0,338781.0,7406819.0,150.0,36.0,338817.0,7407222.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,13.0,10.0,,13.0,25.0,,15.0,16.0,3.0,,,,6.0,,,404.6,58978
58984,151,36,338781,7406819,1510008,0,592.0,8,1,24042018,1,1,1,4,1,15100081,0,592.0,1,4,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6.0,13.0,,,,2500.0,1,1510008104,1,643.541159,4,3,10,2,3,1,8,2,0.0,150.0,36.0,338817.0,7407222.0,1.0,,,,,,,,,,,,,,,,,,,1.0,729.217175,2.0,2,151.0,36.0,338781.0,7406819.0,150.0,36.0,338817.0,7407222.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,13.0,10.0,,13.0,25.0,,15.0,16.0,3.0,,,,6.0,,,404.6,58985
58985,151,36,338781,7406819,1510008,0,592.0,8,1,24042018,1,1,1,4,1,15100081,0,592.0,1,4,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6.0,13.0,,,,2500.0,1,1510008104,0,643.541159,4,3,10,2,3,1,8,2,0.0,150.0,36.0,338817.0,7407222.0,1.0,,,,,,,,,,,,,,,,,,,2.0,729.217175,2.0,2,150.0,36.0,338817.0,7407222.0,151.0,36.0,338781.0,7406819.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,17.0,30.0,,17.0,45.0,,15.0,16.0,3.0,,,,6.0,,,404.6,58986
61853,161,36,339399,7398428,1610311,0,245.0,311,1,14032018,1,1,1,7,1,16103111,0,245.0,1,7,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,5.0,17.0,,,,1100.0,1,1610311105,1,162.186339,5,3,16,2,4,3,8,2,0.0,162.0,36.0,337772.0,7398192.0,1.0,,,,,,,,,,,,,,,,,,,1.0,183.778555,3.0,6,161.0,36.0,339399.0,7398428.0,162.0,36.0,337772.0,7398192.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,6.0,30.0,,7.0,5.0,,35.0,16.0,3.0,,,,6.0,,,1644.03,61854
61854,161,36,339399,7398428,1610311,0,245.0,311,1,14032018,1,1,1,7,1,16103111,0,245.0,1,7,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,5.0,17.0,,,,1100.0,1,1610311105,0,162.186339,5,3,16,2,4,3,8,2,0.0,162.0,36.0,337772.0,7398192.0,1.0,,,,,,,,,,,,,,,,,,,2.0,183.778555,3.0,6,162.0,36.0,337772.0,7398192.0,161.0,36.0,339399.0,7398428.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,12.0,20.0,,13.0,0.0,,40.0,16.0,3.0,,,,6.0,,,1644.03,61855
63876,168,36,339072,7397109,1680570,0,193.645161,570,1,16082018,1,1,1,5,1,16805701,0,193.645161,1,5,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,27.0,,,,3044.22,3,1680570105,0,239.531251,5,3,17,1,4,3,8,2,0.0,169.0,36.0,340391.0,7396383.0,1.0,,,,,,,,,,,,,,,,,,,2.0,271.420561,6.0,2,169.0,36.0,340391.0,7396383.0,168.0,36.0,339072.0,7397109.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,18.0,0.0,,18.0,30.0,,30.0,16.0,3.0,,,,6.0,,,1505.6,63877
