,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
2662,10,36,334740,7397459,100433,1,16.75,433,1,11082018,1,1,1,3,1,1004331,1,16.75,1,3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,15.0,,,,1592.4,3,100433101,1,30.024153,1,1,21,1,1,4,1,3,,,,,,,12.0,36.0,334514.0,7396710.0,2.0,2.0,5.0,4.0,2.0,,,,,,,,,,1.0,34.021333,6.0,2,10.0,36.0,334740.0,7397459.0,12.0,36.0,334514.0,7396710.0,,,,,,,,,,,,,8.0,2.0,2.0,2.0,2.0,16.0,,,,4.0,0.0,,4.0,15.0,,15.0,16.0,3.0,,,,4.0,,,782.35,2663
2663,10,36,334740,7397459,100433,0,16.75,433,1,11082018,1,1,1,3,1,1004331,0,16.75,1,3,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,15.0,,,,1592.4,3,100433101,0,30.024153,1,1,21,1,1,4,1,3,,,,,,,12.0,36.0,334514.0,7396710.0,2.0,2.0,5.0,4.0,2.0,,,,,,,,,,2.0,34.021333,6.0,2,12.0,36.0,334514.0,7396710.0,10.0,36.0,334740.0,7397459.0,,,,,,,,,,,,,2.0,8.0,2.0,2.0,2.0,16.0,,,,17.0,30.0,,17.0,45.0,,15.0,16.0,3.0,,,,4.0,,,782.35,2664
2723,10,36,334874,7397809,100593,0,7.4,593,1,11082018,1,1,1,3,1,1005931,0,7.4,1,3,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,26.0,2010.0,,,2884.19,3,100593102,1,7.48011,2,2,41,2,1,1,1,3,,,,,,,8.0,36.0,332763.0,7397628.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,1.0,8.475953,6.0,2,10.0,36.0,334874.0,7397809.0,8.0,36.0,332763.0,7397628.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,6.0,20.0,,7.0,0.0,,40.0,16.0,3.0,,,,4.0,,,2118.75,2724
2875,11,36,335682,7397396,110017,1,16.413793,17,1,16092017,1,1,1,3,1,1100171,1,16.413793,1,3,1,,,,,,,,,,,,,,,0,,,,,,3403.74,4,110017101,1,39.507477,1,1,29,1,1,4,1,3,,,,,,,7.0,36.0,333532.0,7396347.0,2.0,2.0,6.0,4.0,4.0,,,,,,,,,,1.0,44.767192,6.0,2,11.0,36.0,335682.0,7397396.0,7.0,36.0,333532.0,7396347.0,,,,,,,,,,,,,8.0,2.0,2.0,2.0,2.0,16.0,,,,4.0,30.0,,4.0,50.0,,20.0,16.0,3.0,,,,4.0,,,2392.26,2876
2876,11,36,335682,7397396,110017,0,16.413793,17,1,16092017,1,1,1,3,1,1100171,0,16.413793,1,3,1,,,,,,,,,,,,,,,0,,,,,,3403.74,4,110017101,0,39.507477,1,1,29,1,1,4,1,3,,,,,,,7.0,36.0,333532.0,7396347.0,2.0,2.0,6.0,4.0,4.0,,,,,,,,,,2.0,44.767192,6.0,2,7.0,36.0,333532.0,7396347.0,11.0,36.0,335682.0,7397396.0,,,,,,,,,,,,,2.0,8.0,2.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,30.0,,30.0,16.0,3.0,,,,4.0,,,2392.26,2877
2897,11,36,335748,7397390,110025,0,16.413793,25,1,25112017,1,1,1,3,1,1100251,0,16.413793,1,3,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5.0,22.0,,,,2400.0,1,110025102,1,39.507477,2,3,21,2,1,4,1,1,1000.0,,,,,,12.0,36.0,334803.0,7396630.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,1.0,44.767192,5.0,2,11.0,36.0,335748.0,7397390.0,12.0,36.0,334803.0,7396630.0,,,,,,,,,,,,,8.0,2.0,2.0,2.0,2.0,16.0,,,,14.0,30.0,,14.0,50.0,,20.0,16.0,3.0,,,,4.0,,,1212.69,2898
3899,14,36,335248,7396346,140693,1,18.6875,693,1,8082018,1,1,1,2,1,1406931,1,18.6875,1,2,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4.0,24.0,,,,2588.93,3,140693101,1,29.722651,1,1,67,2,1,4,4,1,2100.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,33.679691,3.0,2,14.0,36.0,335248.0,7396346.0,42.0,36.0,335897.0,7396445.0,,,,,,,,,,,,,8.0,10.0,10.0,2.0,2.0,16.0,,,,10.0,0.0,,10.0,10.0,,10.0,16.0,3.0,,,,4.0,,,656.51,3900
3900,14,36,335248,7396346,140693,0,18.6875,693,1,8082018,1,1,1,2,1,1406931,0,18.6875,1,2,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,4.0,24.0,,,,2588.93,3,140693101,0,29.722651,1,1,67,2,1,4,4,1,2100.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,33.679691,3.0,2,42.0,36.0,335897.0,7396445.0,14.0,36.0,335248.0,7396346.0,,,,,,,,,,,,,10.0,8.0,10.0,2.0,2.0,16.0,,,,10.0,20.0,,10.0,30.0,,10.0,16.0,3.0,,,,4.0,,,656.51,3901
4435,16,36,334719,7394937,161222,1,73.2,1222,1,12062018,1,1,1,2,1,1612221,1,73.2,1,2,1,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,26.0,,,,2884.19,3,161222101,1,71.753067,1,1,29,2,1,4,1,3,,,,,,,2.0,36.0,333568.0,7395884.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,1.0,81.305707,3.0,4,16.0,36.0,334719.0,7394937.0,2.0,36.0,333568.0,7395884.0,,,,,,,,,,,,,8.0,2.0,2.0,2.0,2.0,16.0,,,,6.0,0.0,,7.0,0.0,,60.0,16.0,3.0,,,,4.0,,,1490.51,4436
4438,16,36,334719,7394937,161222,0,73.2,1222,1,12062018,1,1,1,2,1,1612221,0,73.2,1,2,1,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,26.0,,,,2884.19,3,161222101,0,71.753067,1,1,29,2,1,4,1,3,,,,,,,2.0,36.0,333568.0,7395884.0,2.0,2.0,6.0,4.0,1.0,,,,,,,,,,4.0,81.305707,3.0,4,2.0,36.0,333568.0,7395884.0,16.0,36.0,334719.0,7394937.0,,,,,,,,,,,,,2.0,8.0,2.0,2.0,2.0,16.0,,,,17.0,0.0,,18.0,0.0,,60.0,16.0,3.0,,,,4.0,,,1490.51,4439
4873,17,36,334226,7395815,170362,0,19.068493,362,1,28102017,1,1,1,6,1,1703621,0,19.068493,1,6,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1,3.0,31.0,,,,5000.0,1,170362104,1,17.373639,4,3,21,1,1,4,1,1,1200.0,,,,,,8.0,36.0,332409.0,7397582.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,1.0,19.686629,5.0,2,17.0,36.0,334226.0,7395815.0,8.0,36.0,332409.0,7397582.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,9.0,30.0,,9.0,50.0,,20.0,16.0,3.0,,,,4.0,,,2534.52,4874
4874,17,36,334226,7395815,170362,0,19.068493,362,1,28102017,1,1,1,6,1,1703621,0,19.068493,1,6,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1,3.0,31.0,,,,5000.0,1,170362104,0,17.373639,4,3,21,1,1,4,1,1,1200.0,,,,,,8.0,36.0,332409.0,7397582.0,2.0,2.0,5.0,14.0,1.0,,,,,,,,,,2.0,19.686629,5.0,2,8.0,36.0,332409.0,7397582.0,17.0,36.0,334226.0,7395815.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,18.0,20.0,,18.0,40.0,,20.0,16.0,3.0,,,,4.0,,,2534.52,4875
7892,26,36,332205,7393723,260700,0,170.95,700,1,24102017,1,1,1,2,1,2607001,0,170.95,1,2,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,3.0,33.0,2016.0,,,4209.08,3,260700101,0,200.554039,1,1,48,2,1,5,1,3,,,,,,,238.0,36.0,335626.0,7389357.0,2.0,2.0,2.0,13.0,3.0,,,,,,,,,,3.0,227.254229,2.0,4,26.0,36.0,332205.0,7393723.0,27.0,36.0,331799.0,7392646.0,,,,,,,,,,,,,8.0,7.0,7.0,2.0,2.0,16.0,,,,19.0,0.0,,19.0,20.0,,20.0,16.0,3.0,,,,4.0,,,1150.98,7893
11331,32,36,330898,7394280,321789,1,20.417582,1789,1,8102018,1,1,1,1,1,3217891,1,20.417582,1,1,1,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,,,,5223.9,3,321789101,1,18.879891,1,1,33,2,1,5,1,3,,,,,,,4.0,36.0,332113.0,7394628.0,2.0,2.0,2.0,13.0,3.0,,,,,,,,,,1.0,21.393412,6.0,2,32.0,36.0,330898.0,7394280.0,4.0,36.0,332113.0,7394628.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,8.0,0.0,,8.0,30.0,,30.0,16.0,3.0,,,,4.0,,,1263.85,11332
11332,32,36,330898,7394280,321789,0,20.417582,1789,1,8102018,1,1,1,1,1,3217891,0,20.417582,1,1,1,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,,,,5223.9,3,321789101,0,18.879891,1,1,33,2,1,5,1,3,,,,,,,4.0,36.0,332113.0,7394628.0,2.0,2.0,2.0,13.0,3.0,,,,,,,,,,2.0,21.393412,6.0,2,4.0,36.0,332113.0,7394628.0,32.0,36.0,330898.0,7394280.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,16.0,30.0,,17.0,0.0,,30.0,16.0,3.0,,,,4.0,,,1263.85,11333
12935,36,36,330398,7396261,360631,0,358.05,631,1,23102017,1,1,1,1,1,3606311,0,358.05,1,1,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,34.0,2014.0,,,4442.62,3,360631101,0,298.995369,1,1,83,2,1,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,2.0,338.801265,4.0,6,84.0,36.0,329327.0,7396494.0,84.0,36.0,330025.0,7396404.0,,,,,,,,,,,,,6.0,5.0,5.0,2.0,2.0,16.0,,,,11.0,10.0,,11.0,30.0,,20.0,16.0,3.0,,,,4.0,,,703.78,12936
14112,38,36,336100,7397395,380423,0,21.48,423,1,4102018,1,1,1,4,1,3804231,0,21.48,1,4,2,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2015.0,,,5223.9,3,380423102,1,31.091146,2,3,57,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,35.230377,4.0,3,38.0,36.0,336100.0,7397395.0,12.0,36.0,335744.0,7397024.0,,,,,,,,,,,,,8.0,7.0,7.0,2.0,2.0,16.0,,,,15.0,30.0,,15.0,45.0,,15.0,16.0,3.0,,,,4.0,,,514.18,14113
14113,38,36,336100,7397395,380423,0,21.48,423,1,4102018,1,1,1,4,1,3804231,0,21.48,1,4,2,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2015.0,,,5223.9,3,380423102,0,31.091146,2,3,57,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.230377,4.0,3,12.0,36.0,335744.0,7397024.0,14.0,36.0,335081.0,7396291.0,,,,,,,,,,,,,7.0,5.0,5.0,2.0,2.0,16.0,,,,15.0,55.0,,16.0,20.0,,25.0,16.0,3.0,,,,4.0,,,988.36,14114
14114,38,36,336100,7397395,380423,0,21.48,423,1,4102018,1,1,1,4,1,3804231,0,21.48,1,4,2,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,37.0,2015.0,,,5223.9,3,380423102,0,31.091146,2,3,57,2,1,5,5,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,35.230377,4.0,3,14.0,36.0,335081.0,7396291.0,38.0,36.0,336100.0,7397395.0,,,,,,,,,,,,,5.0,8.0,5.0,2.0,2.0,16.0,,,,17.0,0.0,,17.0,30.0,,30.0,16.0,3.0,,,,4.0,,,1502.39,14115
17686,46,36,340174,7393045,461458,0,155.307692,1458,1,12052018,1,1,1,3,1,4614581,0,155.307692,1,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,24.0,,,,2300.0,1,461458102,1,304.761537,2,3,26,1,1,4,1,1,1400.0,,,,,,167.0,36.0,339920.0,7394985.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,1.0,345.335095,6.0,2,46.0,36.0,340174.0,7393045.0,167.0,36.0,339920.0,7394985.0,,,,,,,,,,,,,8.0,1.0,1.0,2.0,2.0,16.0,,,,6.0,40.0,,7.0,10.0,,30.0,16.0,3.0,,,,4.0,,,1956.56,17687
17687,46,36,340174,7393045,461458,0,155.307692,1458,1,12052018,1,1,1,3,1,4614581,0,155.307692,1,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4.0,24.0,,,,2300.0,1,461458102,0,304.761537,2,3,26,1,1,4,1,1,1400.0,,,,,,167.0,36.0,339920.0,7394985.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,2.0,345.335095,6.0,2,167.0,36.0,339920.0,7394985.0,46.0,36.0,340174.0,7393045.0,,,,,,,,,,,,,1.0,8.0,1.0,2.0,2.0,16.0,,,,18.0,0.0,,18.0,30.0,,30.0,16.0,3.0,,,,4.0,,,1956.56,17688
26461,67,36,329503,7390076,670848,0,62.926471,848,1,10102018,1,1,1,2,1,6708481,0,62.926471,1,2,1,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,47.0,2014.0,,,8964.25,3,670848102,1,70.996041,2,2,35,2,5,5,1,3,,300.0,36.0,327150.0,7385685.0,2.0,73.0,36.0,328205.0,7389785.0,2.0,2.0,2.0,14.0,4.0,,,,,,,,,,1.0,80.447896,4.0,4,67.0,36.0,329503.0,7390076.0,73.0,36.0,328205.0,7389785.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,9.0,0.0,,9.0,25.0,,25.0,16.0,3.0,,,,4.0,,,1330.22,26462
26462,67,36,329503,7390076,670848,0,62.926471,848,1,10102018,1,1,1,2,1,6708481,0,62.926471,1,2,1,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,1.0,47.0,2014.0,,,8964.25,3,670848102,0,70.996041,2,2,35,2,5,5,1,3,,300.0,36.0,327150.0,7385685.0,2.0,73.0,36.0,328205.0,7389785.0,2.0,2.0,2.0,14.0,4.0,,,,,,,,,,2.0,80.447896,4.0,4,73.0,36.0,328205.0,7389785.0,67.0,36.0,329503.0,7390076.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,17.0,0.0,,17.0,25.0,,25.0,16.0,3.0,,,,4.0,,,1330.22,26463
27477,69,36,328996,7389704,690060,0,69.0,60,1,20092018,1,1,1,2,1,6900601,0,69.0,1,2,1,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1,2.0,39.0,,,,8000.0,3,690060102,1,30.641911,2,5,25,1,1,5,1,3,,,,,,,73.0,36.0,328113.0,7389651.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,1.0,34.721334,4.0,5,69.0,36.0,328996.0,7389704.0,73.0,36.0,328113.0,7389651.0,,,,,,,,,,,,,8.0,1.0,1.0,2.0,2.0,16.0,,,,9.0,30.0,,9.0,45.0,,15.0,16.0,3.0,,,,4.0,,,884.59,27478
