0: 16.0 13.0 13.06 -46.64055476198957 -23.646340453879613 -46.63895361532011 -23.647639652924358
1: 16.0 13.0 13.06 -46.64055476198957 -23.646340453879613 -46.63895361532011 -23.647639652924358
2: 16.0 13.5 13.56 -46.63895361532011 -23.647639652924358 -46.64055476198957 -23.646340453879613
3: 16.0 13.5 13.56 -46.63895361532011 -23.647639652924358 -46.64055476198957 -23.646340453879613
4: 16.0 12.0 12.05 -46.64070648367544 -23.635710515607155 -46.640162225412446 -23.63372063693489
5: 16.0 12.0 12.05 -46.64070648367544 -23.635710515607155 -46.640162225412446 -23.63372063693489
6: 16.0 12.0 12.05 -46.64070648367544 -23.635710515607155 -46.640162225412446 -23.63372063693489
7: 16.0 12.0 12.05 -46.64070648367544 -23.635710515607155 -46.640162225412446 -23.63372063693489
8: 16.0 12.0 12.05 -46.64070648367544 -23.635710515607155 -46.640162225412446 -23.63372063693489
9: 16.0 12.5 12.55 -46.640162225412446 -23.63372063693489 -46.64070648367544 -23.635710515607155
10: 16.0 12.5 12.55 -46.640162225412446 -23.63372063693489 -46.64070648367544 -23.635710515607155
11: 16.0 12.5 12.55 -46.640162225412446 -23.63372063693489 -46.64070648367544 -23.635710515607155
12: 16.0 12.5 12.55 -46.640162225412446 -23.63372063693489 -46.64070648367544 -23.635710515607155
13: 16.0 12.5 12.55 -46.640162225412446 -23.63372063693489 -46.64070648367544 -23.635710515607155
14: 16.0 12.0 12.05 -46.63558299977274 -23.631972020760777 -46.63463287989661 -23.63201815792339
15: 16.0 13.55 14.0 -46.63463287989661 -23.63201815792339 -46.63558299977274 -23.631972020760777
16: 16.0 12.0 12.05 -46.6410758348327 -23.636248408749523 -46.64282033255661 -23.634667744035195
17: 16.0 12.5 12.55 -46.64282033255661 -23.634667744035195 -46.6410758348327 -23.636248408749523
18: 16.0 11.5 11.51 -46.64070648367544 -23.635710515607155 -46.64070323866203 -23.63387745469195
19: 16.0 11.3 11.35 -46.63686972764163 -23.651896751942648 -46.63884540986319 -23.650756152500364
20: 16.0 12.2 12.25 -46.63884540986319 -23.650756152500364 -46.63686972764163 -23.651896751942648
21: 16.0 12.0 12.02 -46.666881107146416 -23.627629497771238 -46.66668626607463 -23.62772189100269
22: 16.0 13.0 13.02 -46.66668626607463 -23.62772189100269 -46.666881107146416 -23.627629497771238
23: 16.0 6.0 7.15 -46.64411818610201 -23.578432925861147 -46.6825365324442 -23.622575290378773
24: 16.0 6.0 7.15 -46.64411818610201 -23.578432925861147 -46.6825365324442 -23.622575290378773
25: 16.0 12.0 12.1 -46.64070648367544 -23.635710515607155 -46.634216649204355 -23.632437926587453
26: 16.0 12.0 12.1 -46.64070648367544 -23.635710515607155 -46.634216649204355 -23.632437926587453
27: 16.0 12.0 12.1 -46.64070648367544 -23.635710515607155 -46.634216649204355 -23.632437926587453
28: 16.0 12.5 13.0 -46.634216649204355 -23.632437926587453 -46.64070648367544 -23.635710515607155
29: 16.0 12.5 13.0 -46.634216649204355 -23.632437926587453 -46.64070648367544 -23.635710515607155
30: 16.0 12.5 13.0 -46.634216649204355 -23.632437926587453 -46.64070648367544 -23.635710515607155
31: 16.0 12.0 12.05 -46.646193526353144 -23.631661099833895 -46.64352963311159 -23.63417260747413
32: 16.0 12.0 12.05 -46.646193526353144 -23.631661099833895 -46.64352963311159 -23.63417260747413
33: 16.0 12.55 13.0 -46.64352963311159 -23.63417260747413 -46.646193526353144 -23.631661099833895
34: 16.0 12.55 13.0 -46.64352963311159 -23.63417260747413 -46.646193526353144 -23.631661099833895
35: 16.0 12.45 12.5 -46.66541140391094 -23.640829011263463 -46.666974857546926 -23.64045101216717
36: 16.0 12.45 12.5 -46.66541140391094 -23.640829011263463 -46.666974857546926 -23.64045101216717
37: 16.0 13.3 13.35 -46.666974857546926 -23.64045101216717 -46.66541140391094 -23.640829011263463
38: 16.0 13.3 13.35 -46.666974857546926 -23.64045101216717 -46.66541140391094 -23.640829011263463
39: 16.0 12.0 12.01 -46.683753896114276 -23.623510222527614 -46.68365683145413 -23.623583515240654
40: 16.0 12.0 12.01 -46.683753896114276 -23.623510222527614 -46.68365683145413 -23.623583515240654
41: 16.0 12.3 12.31 -46.68365683145413 -23.623583515240654 -46.683753896114276 -23.623510222527614
42: 16.0 12.3 12.31 -46.68365683145413 -23.623583515240654 -46.683753896114276 -23.623510222527614
43: 16.0 12.0 12.02 -46.66188830245433 -23.631168638567974 -46.65976987516357 -23.633385606342436
44: 16.0 12.0 12.02 -46.66188830245433 -23.631168638567974 -46.65976987516357 -23.633385606342436
45: 16.0 12.58 13.0 -46.65976987516357 -23.633385606342436 -46.66188830245433 -23.631168638567974
46: 16.0 12.58 13.0 -46.65976987516357 -23.633385606342436 -46.66188830245433 -23.631168638567974
47: 16.0 12.3 12.31 -46.66603114086643 -23.629390440511845 -46.66555451428746 -23.629675488025708
48: 16.0 12.3 12.31 -46.66603114086643 -23.629390440511845 -46.66555451428746 -23.629675488025708
49: 16.0 13.5 13.51 -46.66555451428746 -23.629675488025708 -46.66603114086643 -23.629390440511845
50: 16.0 13.5 13.51 -46.66555451428746 -23.629675488025708 -46.66603114086643 -23.629390440511845
51: 16.0 13.4 14.0 -46.68793763178359 -23.623437667287117 -46.67548647180411 -23.61611391984979
52: 16.0 13.4 14.0 -46.68793763178359 -23.623437667287117 -46.67548647180411 -23.61611391984979
53: 16.0 13.3 13.35 -46.66680296952333 -23.625327699269665 -46.67107271953889 -23.62198583261555
54: 16.0 13.3 13.35 -46.66680296952333 -23.625327699269665 -46.67107271953889 -23.62198583261555
55: 16.0 14.1 14.15 -46.67107271953889 -23.62198583261555 -46.66680296952333 -23.625327699269665
56: 16.0 14.1 14.15 -46.67107271953889 -23.62198583261555 -46.66680296952333 -23.625327699269665
57: 16.0 12.3 12.4 -46.684174120144 -23.62495044516816 -46.68236568324883 -23.621475494294273
58: 16.0 12.3 12.4 -46.684174120144 -23.62495044516816 -46.68236568324883 -23.621475494294273
59: 16.0 12.3 12.4 -46.684174120144 -23.62495044516816 -46.68236568324883 -23.621475494294273
60: 16.0 13.3 13.4 -46.68236568324883 -23.621475494294273 -46.684174120144 -23.62495044516816
61: 16.0 13.3 13.4 -46.68236568324883 -23.621475494294273 -46.684174120144 -23.62495044516816
62: 16.0 13.3 13.4 -46.68236568324883 -23.621475494294273 -46.684174120144 -23.62495044516816
63: 16.0 12.0 12.05 -46.6728550247215 -23.638852594323556 -46.66949998627168 -23.638617856772218
64: 16.0 12.55 13.0 -46.66949998627168 -23.638617856772218 -46.6728550247215 -23.638852594323556
65: 16.0 12.0 12.4 -46.67212262925406 -23.581141024827065 -46.67844002018322 -23.63025897509015
66: 16.0 12.0 12.4 -46.67212262925406 -23.581141024827065 -46.67844002018322 -23.63025897509015
67: 16.0 9.0 9.15 -46.688867920749786 -23.609620833396182 -46.679485336914524 -23.61539344483087
68: 16.0 9.0 9.15 -46.688867920749786 -23.609620833396182 -46.679485336914524 -23.61539344483087
69: 16.0 9.0 9.15 -46.688867920749786 -23.609620833396182 -46.679485336914524 -23.61539344483087
70: 16.0 9.0 9.15 -46.688867920749786 -23.609620833396182 -46.679485336914524 -23.61539344483087
71: 16.0 9.0 9.15 -46.688867920749786 -23.609620833396182 -46.679485336914524 -23.61539344483087
72: 16.0 12.0 12.03 -46.63558299977274 -23.631972020760777 -46.640162225412446 -23.63372063693489
73: 16.0 12.0 12.03 -46.63558299977274 -23.631972020760777 -46.640162225412446 -23.63372063693489
74: 16.0 12.0 12.03 -46.63558299977274 -23.631972020760777 -46.640162225412446 -23.63372063693489
75: 16.0 13.3 13.33 -46.640162225412446 -23.63372063693489 -46.63558299977274 -23.631972020760777
76: 16.0 13.3 13.33 -46.640162225412446 -23.63372063693489 -46.63558299977274 -23.631972020760777
77: 16.0 13.3 13.33 -46.640162225412446 -23.63372063693489 -46.63558299977274 -23.631972020760777
78: 16.0 6.3 7.0 -46.683192580387775 -23.604887598990135 -46.681665367655356 -23.621121890490095
79: 16.0 6.3 7.0 -46.683192580387775 -23.604887598990135 -46.681665367655356 -23.621121890490095
80: 16.0 12.0 12.03 -46.71961287663359 -23.666288186114578 -46.72120747362391 -23.664536767564897
81: 16.0 12.0 12.03 -46.71961287663359 -23.666288186114578 -46.72120747362391 -23.664536767564897
82: 16.0 12.0 12.03 -46.71961287663359 -23.666288186114578 -46.72120747362391 -23.664536767564897
83: 16.0 12.55 12.58 -46.72120747362391 -23.664536767564897 -46.71961287663359 -23.666288186114578
84: 16.0 12.55 12.58 -46.72120747362391 -23.664536767564897 -46.71961287663359 -23.666288186114578
85: 16.0 12.55 12.58 -46.72120747362391 -23.664536767564897 -46.71961287663359 -23.666288186114578
86: 16.0 10.0 10.2 -46.69523936278568 -23.61815684251456 -46.68607429768904 -23.624866594139892
87: 16.0 10.0 10.2 -46.69523936278568 -23.61815684251456 -46.68607429768904 -23.624866594139892
