,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
88108,244,36,337412,7387619,2440425,0,232.36,425,1,17042018,1,0,0,4,1,24404251,0,232.36,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1,4.0,28.0,,,,3500.0,1,2440425103,0,250.276283,3,3,10,2,3,2,8,2,0.0,243.0,36.0,337075.0,7387776.0,1.0,,,,,,,,,,,,,,,,,,,2.0,283.596102,2.0,2,243.0,36.0,337075.0,7387776.0,244.0,36.0,337412.0,7387619.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,17.0,30.0,,17.0,45.0,,15.0,16.0,3.0,,,,1.0,,,371.78,88109
88109,244,36,337412,7387619,2440425,0,232.36,425,1,17042018,1,0,0,4,1,24404251,0,232.36,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1,4.0,28.0,,,,3500.0,1,2440425104,1,297.247877,4,2,39,1,1,3,1,1,1500.0,,,,,,244.0,36.0,337412.0,7387619.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,1.0,336.821126,2.0,4,244.0,36.0,337412.0,7387619.0,243.0,36.0,337075.0,7387776.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,12.0,45.0,,13.0,0.0,,15.0,16.0,3.0,,,,1.0,,,371.78,88110
88110,244,36,337412,7387619,2440425,0,232.36,425,1,17042018,1,0,0,4,1,24404251,0,232.36,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1,4.0,28.0,,,,3500.0,1,2440425104,0,297.247877,4,2,39,1,1,3,1,1,1500.0,,,,,,244.0,36.0,337412.0,7387619.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,2.0,336.821126,2.0,4,243.0,36.0,337075.0,7387776.0,244.0,36.0,337412.0,7387619.0,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,13.0,5.0,,13.0,15.0,,10.0,16.0,3.0,,,,1.0,,,371.78,88111
88111,244,36,337412,7387619,2440425,0,232.36,425,1,17042018,1,0,0,4,1,24404251,0,232.36,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1,4.0,28.0,,,,3500.0,1,2440425104,0,297.247877,4,2,39,1,1,3,1,1,1500.0,,,,,,244.0,36.0,337412.0,7387619.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,3.0,336.821126,2.0,4,244.0,36.0,337412.0,7387619.0,243.0,36.0,337075.0,7387776.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,17.0,10.0,,17.0,25.0,,15.0,16.0,3.0,,,,1.0,,,371.78,88112
88112,244,36,337412,7387619,2440425,0,232.36,425,1,17042018,1,0,0,4,1,24404251,0,232.36,1,4,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1,4.0,28.0,,,,3500.0,1,2440425104,0,297.247877,4,2,39,1,1,3,1,1,1500.0,,,,,,244.0,36.0,337412.0,7387619.0,3.0,2.0,8.0,2.0,4.0,,,,,,,,,,4.0,336.821126,2.0,4,243.0,36.0,337075.0,7387776.0,244.0,36.0,337412.0,7387619.0,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,17.0,30.0,,17.0,45.0,,15.0,16.0,3.0,,,,1.0,,,371.78,88113
88113,244,36,337847,7387383,2440429,1,232.36,429,1,21052018,1,1,1,3,1,24404291,1,232.36,1,3,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5.0,22.0,1999.0,,,4700.0,1,2440429101,1,297.247877,1,1,42,1,5,4,1,1,3500.0,246.0,36.0,337332.0,7384586.0,1.0,244.0,36.0,337705.0,7387054.0,2.0,2.0,3.0,14.0,1.0,,,,,,,,,,1.0,336.821126,6.0,10,244.0,36.0,337847.0,7387383.0,244.0,36.0,337705.0,7387054.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,8.0,30.0,,8.0,40.0,,10.0,16.0,3.0,,,,1.0,,,358.34,88114
88114,244,36,337847,7387383,2440429,0,232.36,429,1,21052018,1,1,1,3,1,24404291,0,232.36,1,3,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5.0,22.0,1999.0,,,4700.0,1,2440429101,0,297.247877,1,1,42,1,5,4,1,1,3500.0,246.0,36.0,337332.0,7384586.0,1.0,244.0,36.0,337705.0,7387054.0,2.0,2.0,3.0,14.0,1.0,,,,,,,,,,2.0,336.821126,6.0,10,244.0,36.0,337705.0,7387054.0,244.0,36.0,337847.0,7387383.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,12.0,20.0,,12.0,25.0,,5.0,16.0,3.0,,,,1.0,,,358.34,88115
88125,244,36,337847,7387383,2440429,0,232.36,429,1,21052018,1,1,1,3,1,24404291,0,232.36,1,3,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5.0,22.0,1999.0,,,4700.0,1,2440429102,0,172.052747,2,2,28,2,5,4,1,1,1200.0,236.0,36.0,336005.0,7390616.0,2.0,244.0,36.0,337652.0,7387000.0,2.0,2.0,3.0,14.0,1.0,,,,,,,,,,3.0,194.958498,6.0,6,244.0,36.0,337847.0,7387383.0,244.0,36.0,337652.0,7387000.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,8.0,30.0,,8.0,40.0,,10.0,16.0,3.0,,,,1.0,,,429.78,88126
88128,244,36,337847,7387383,2440429,0,232.36,429,1,21052018,1,1,1,3,1,24404291,0,232.36,1,3,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5.0,22.0,1999.0,,,4700.0,1,2440429102,0,172.052747,2,2,28,2,5,4,1,1,1200.0,236.0,36.0,336005.0,7390616.0,2.0,244.0,36.0,337652.0,7387000.0,2.0,2.0,3.0,14.0,1.0,,,,,,,,,,6.0,194.958498,6.0,6,244.0,36.0,337652.0,7387000.0,244.0,36.0,337847.0,7387383.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,18.0,0.0,,18.0,5.0,,5.0,16.0,3.0,,,,1.0,,,429.78,88129
88141,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410202,1,702.2,2,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,19.0,,,,2600.0,1,2441020201,1,841.220134,1,1,32,2,1,4,1,1,1200.0,,,,,,237.0,36.0,336672.0,7389730.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,1.0,953.213577,4.0,2,244.0,36.0,337148.0,7388239.0,237.0,36.0,336672.0,7389730.0,,,,,,,,,,,,,8.0,1.0,1.0,2.0,2.0,16.0,,,,7.0,0.0,,7.0,28.0,,28.0,16.0,3.0,,,,4.0,,,1565.14,88142
88142,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410202,0,702.2,2,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,19.0,,,,2600.0,1,2441020201,0,841.220134,1,1,32,2,1,4,1,1,1200.0,,,,,,237.0,36.0,336672.0,7389730.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,2.0,953.213577,4.0,2,237.0,36.0,336672.0,7389730.0,244.0,36.0,337148.0,7388239.0,,,,,,,,,,,,,1.0,8.0,1.0,2.0,2.0,16.0,,,,16.0,30.0,,17.0,0.0,,30.0,16.0,3.0,,,,2.0,,,1565.14,88143
88143,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410202,0,702.2,2,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,19.0,,,,2600.0,1,2441020202,1,841.220134,2,2,39,1,1,3,1,1,1400.0,,,,,,245.0,36.0,338169.0,7386373.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,1.0,953.213577,4.0,2,244.0,36.0,337148.0,7388239.0,245.0,36.0,338169.0,7386373.0,,,,,,,,,,,,,8.0,1.0,1.0,2.0,2.0,16.0,,,,7.0,0.0,,7.0,40.0,,40.0,16.0,3.0,,,,7.0,,,2127.06,88144
88144,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410202,0,702.2,2,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,19.0,,,,2600.0,1,2441020202,0,841.220134,2,2,39,1,1,3,1,1,1400.0,,,,,,245.0,36.0,338169.0,7386373.0,2.0,2.0,8.0,3.0,1.0,,,,,,,,,,2.0,953.213577,4.0,2,245.0,36.0,338169.0,7386373.0,244.0,36.0,337148.0,7388239.0,,,,,,,,,,,,,1.0,8.0,1.0,2.0,2.0,16.0,,,,17.0,0.0,,17.0,30.0,,30.0,16.0,3.0,,,,7.0,,,2127.06,88145
88147,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410203,0,702.2,3,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,17.0,,,,2300.0,3,2441020302,1,321.392757,2,3,1,1,2,1,6,2,0.0,243.0,36.0,337193.0,7386974.0,1.0,,,,,,,,,,,,,,,,,,,1.0,364.180465,4.0,2,244.0,36.0,337148.0,7388239.0,243.0,36.0,337193.0,7386974.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,7.0,10.0,,7.0,30.0,,20.0,16.0,3.0,,,,2.0,,,1265.8,88148
88149,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410203,0,702.2,3,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,17.0,,,,2300.0,3,2441020303,1,321.392757,3,3,4,1,2,1,6,2,0.0,243.0,36.0,336941.0,7388401.0,1.0,,,,,,,,,,,,,,,,,,,1.0,364.180465,4.0,2,244.0,36.0,337148.0,7388239.0,243.0,36.0,336941.0,7388401.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,12.0,50.0,,13.0,0.0,,10.0,16.0,3.0,,,,2.0,,,262.86,88150
88150,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410203,0,702.2,3,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,17.0,,,,2300.0,3,2441020303,0,321.392757,3,3,4,1,2,1,6,2,0.0,243.0,36.0,336941.0,7388401.0,1.0,,,,,,,,,,,,,,,,,,,2.0,364.180465,4.0,2,243.0,36.0,336941.0,7388401.0,244.0,36.0,337148.0,7388239.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,18.0,45.0,,18.0,55.0,,10.0,16.0,3.0,,,,2.0,,,262.86,88151
88151,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410203,0,702.2,3,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,17.0,,,,2300.0,3,2441020304,1,708.289155,4,3,9,2,3,1,8,3,,243.0,36.0,337413.0,7387563.0,1.0,,,,,,,,,,,,,,,,,,,1.0,802.585212,4.0,2,244.0,36.0,337148.0,7388239.0,243.0,36.0,337413.0,7387563.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,13.0,30.0,,13.0,40.0,,10.0,16.0,3.0,,,,2.0,,,726.09,88152
88152,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410203,0,702.2,3,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,17.0,,,,2300.0,3,2441020304,0,708.289155,4,3,9,2,3,1,8,3,,243.0,36.0,337413.0,7387563.0,1.0,,,,,,,,,,,,,,,,,,,2.0,802.585212,4.0,2,243.0,36.0,337413.0,7387563.0,244.0,36.0,337148.0,7388239.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,18.0,20.0,,18.0,30.0,,10.0,16.0,3.0,,,,2.0,,,726.09,88153
88153,244,36,337148,7388239,2441020,0,702.2,1020,1,1032018,1,1,1,11,3,24410203,0,702.2,3,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5.0,17.0,,,,2300.0,3,2441020305,1,841.220134,5,2,35,1,1,3,1,1,1500.0,,,,,,242.0,36.0,337994.0,7389783.0,2.0,2.0,8.0,2.0,1.0,,,,,,,,,,1.0,953.213577,4.0,2,244.0,36.0,337148.0,7388239.0,242.0,36.0,337994.0,7389783.0,,,,,,,,,,,,,8.0,1.0,1.0,2.0,2.0,16.0,,,,6.0,15.0,,6.0,30.0,,15.0,16.0,3.0,,,,2.0,,,1760.58,88154
