,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
7081,23,36,332683,7392483,230652,0,47.459459,652,1,22042018,1,1,1,2,1,2306521,0,47.459459,1,2,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,33.0,2009.0,,,4209.08,3,230652102,0,25.154389,2,5,23,2,1,5,1,3,,,,,,,303.0,36.0,325434.0,7383200.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,2.0,28.503246,6.0,4,303.0,36.0,325434.0,7383200.0,301.0,36.0,327210.0,7385105.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,14.0,,14.0,16.0,3.0,,,,1.0,,,2604.46,7082
7082,23,36,332683,7392483,230652,0,47.459459,652,1,22042018,1,1,1,2,1,2306521,0,47.459459,1,2,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,3.0,33.0,2009.0,,,4209.08,3,230652102,0,25.154389,2,5,23,2,1,5,1,3,,,,,,,303.0,36.0,325434.0,7383200.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,3.0,28.503246,6.0,4,301.0,36.0,327210.0,7385105.0,303.0,36.0,325434.0,7383200.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,12.0,45.0,,13.0,0.0,,15.0,16.0,3.0,,,,1.0,,,2604.46,7083
8195,27,36,332405,7392946,270588,0,154.217391,588,1,20092018,1,1,1,2,1,2705881,0,154.217391,1,2,1,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,41.0,,,,6483.4,3,270588102,0,80.389823,2,3,28,1,1,5,1,3,,,,,,,27.0,36.0,332267.0,7392958.0,3.0,1.0,2.0,11.0,6.0,,,,,,,,,,2.0,91.092293,6.0,4,300.0,36.0,327361.0,7385418.0,300.0,36.0,327190.0,7385510.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,5.0,,5.0,16.0,3.0,,,,1.0,,,194.18,8196
8196,27,36,332405,7392946,270588,0,154.217391,588,1,20092018,1,1,1,2,1,2705881,0,154.217391,1,2,1,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,41.0,,,,6483.4,3,270588102,0,80.389823,2,3,28,1,1,5,1,3,,,,,,,27.0,36.0,332267.0,7392958.0,3.0,1.0,2.0,11.0,6.0,,,,,,,,,,3.0,91.092293,6.0,4,300.0,36.0,327190.0,7385510.0,300.0,36.0,327361.0,7385418.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,12.0,50.0,,12.0,55.0,,5.0,16.0,3.0,,,,1.0,,,194.18,8197
8447,27,36,332074,7392775,271733,0,48.105882,1733,1,21092018,1,1,1,3,1,2717331,0,48.105882,1,3,1,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,38.0,,,,5513.75,3,271733102,0,27.113992,2,5,25,1,5,4,1,3,,339.0,36.0,323183.0,7393640.0,1.0,300.0,36.0,325310.0,7385366.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,2.0,30.723736,6.0,4,300.0,36.0,325310.0,7385366.0,300.0,36.0,325319.0,7385231.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,35.0,,12.0,38.0,,3.0,16.0,3.0,,,,1.0,,,135.3,8448
8448,27,36,332074,7392775,271733,0,48.105882,1733,1,21092018,1,1,1,3,1,2717331,0,48.105882,1,3,1,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,38.0,,,,5513.75,3,271733102,0,27.113992,2,5,25,1,5,4,1,3,,339.0,36.0,323183.0,7393640.0,1.0,300.0,36.0,325310.0,7385366.0,2.0,2.0,4.0,7.0,1.0,,,,,,,,,,3.0,30.723736,6.0,4,300.0,36.0,325319.0,7385231.0,300.0,36.0,325310.0,7385366.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,52.0,,13.0,55.0,,3.0,16.0,3.0,,,,1.0,,,135.3,8449
9498,29,36,331049,7393798,291991,0,46.232558,1991,1,29092018,1,1,1,1,1,2919911,0,46.232558,1,1,2,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1,2.0,43.0,2013.0,,,7222.81,3,291991101,0,55.409524,1,1,52,1,1,5,1,3,,,,,,,300.0,36.0,326893.0,7386514.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,2.0,62.786313,6.0,4,300.0,36.0,326893.0,7386514.0,300.0,36.0,326908.0,7386520.0,,,,,,,,,,,,,2.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,30.0,,13.0,32.0,,2.0,16.0,3.0,,,,1.0,,,16.16,9499
9499,29,36,331049,7393798,291991,0,46.232558,1991,1,29092018,1,1,1,1,1,2919911,0,46.232558,1,1,2,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1,2.0,43.0,2013.0,,,7222.81,3,291991101,0,55.409524,1,1,52,1,1,5,1,3,,,,,,,300.0,36.0,326893.0,7386514.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,3.0,62.786313,6.0,4,300.0,36.0,326908.0,7386520.0,300.0,36.0,326893.0,7386514.0,,,,,,,,,,,,,11.0,2.0,2.0,2.0,2.0,16.0,,,,14.0,28.0,,14.0,30.0,,2.0,16.0,3.0,,,,1.0,,,16.16,9500
10882,31,36,331181,7394167,312932,0,26.025641,2932,1,22082018,1,0,0,2,1,3129321,0,26.025641,1,2,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,4.0,25.0,2014.0,,,9000.0,1,312932101,0,20.190585,1,1,27,1,1,5,1,1,8000.0,,,,,,300.0,36.0,326133.0,7385623.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,2.0,22.878601,3.0,6,300.0,36.0,326133.0,7385623.0,300.0,36.0,326302.0,7385520.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,14.0,0.0,,14.0,5.0,,5.0,16.0,3.0,,,,1.0,,,197.91,10883
10883,31,36,331181,7394167,312932,0,26.025641,2932,1,22082018,1,0,0,2,1,3129321,0,26.025641,1,2,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,4.0,25.0,2014.0,,,9000.0,1,312932101,0,20.190585,1,1,27,1,1,5,1,1,8000.0,,,,,,300.0,36.0,326133.0,7385623.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,3.0,22.878601,3.0,6,300.0,36.0,326302.0,7385520.0,300.0,36.0,326133.0,7385623.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,14.0,55.0,,15.0,0.0,,5.0,16.0,3.0,,,,1.0,,,197.91,10884
