,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
18240,48,36,339735,7394409,481932,0,77.307692,1932,1,29082018,1,1,1,5,1,4819321,0,77.307692,1,5,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,38.0,2013.0,,,5513.75,3,481932102,0,106.369795,2,2,54,2,1,5,4,1,954.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,120.531034,4.0,4,48.0,36.0,339735.0,7394409.0,166.0,36.0,340174.0,7395640.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,16.0,50.0,,17.0,0.0,,10.0,16.0,3.0,,,,1.0,,,1306.94,18241
18241,48,36,339735,7394409,481932,0,77.307692,1932,1,29082018,1,1,1,5,1,4819321,0,77.307692,1,5,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,38.0,2013.0,,,5513.75,3,481932102,0,106.369795,2,2,54,2,1,5,4,1,954.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,120.531034,4.0,4,166.0,36.0,340104.0,7395623.0,48.0,36.0,339735.0,7394409.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,17.0,10.0,,17.0,30.0,,20.0,16.0,3.0,,,,1.0,,,1268.84,18242
18247,48,36,339735,7394409,481932,0,77.307692,1932,1,29082018,1,1,1,5,1,4819321,0,77.307692,1,5,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,38.0,2013.0,,,5513.75,3,481932105,1,95.358963,5,4,2,2,2,1,6,2,0.0,166.0,36.0,340174.0,7395640.0,2.0,,,,,,,,,,,,,,,,,,,1.0,108.054306,4.0,2,48.0,36.0,339735.0,7394409.0,166.0,36.0,340174.0,7395640.0,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,20.0,,20.0,16.0,3.0,,,,1.0,,,1306.94,18248
18248,48,36,339735,7394409,481932,0,77.307692,1932,1,29082018,1,1,1,5,1,4819321,0,77.307692,1,5,2,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,38.0,2013.0,,,5513.75,3,481932105,0,95.358963,5,4,2,2,2,1,6,2,0.0,166.0,36.0,340174.0,7395640.0,2.0,,,,,,,,,,,,,,,,,,,2.0,108.054306,4.0,2,166.0,36.0,340174.0,7395640.0,48.0,36.0,339735.0,7394409.0,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,17.0,0.0,,17.0,23.0,,23.0,16.0,3.0,,,,1.0,,,1306.94,18249
18257,48,36,339733,7394409,481950,0,77.307692,1950,1,9092018,1,1,1,2,1,4819501,0,77.307692,1,2,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,31.0,2014.0,,,3778.19,3,481950102,1,106.369795,2,2,43,2,1,5,1,3,,,,,,,167.0,36.0,339404.0,7395278.0,3.0,2.0,2.0,12.0,6.0,,,,,,,,,,1.0,120.531034,4.0,2,48.0,36.0,339733.0,7394409.0,167.0,36.0,339404.0,7395278.0,,,,,,,,,,,,,8.0,3.0,3.0,2.0,2.0,16.0,,,,10.0,0.0,,10.0,15.0,,15.0,16.0,3.0,,,,1.0,,,929.19,18258
18258,48,36,339733,7394409,481950,0,77.307692,1950,1,9092018,1,1,1,2,1,4819501,0,77.307692,1,2,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,31.0,2014.0,,,3778.19,3,481950102,0,106.369795,2,2,43,2,1,5,1,3,,,,,,,167.0,36.0,339404.0,7395278.0,3.0,2.0,2.0,12.0,6.0,,,,,,,,,,2.0,120.531034,4.0,2,167.0,36.0,339404.0,7395278.0,48.0,36.0,339733.0,7394409.0,,,,,,,,,,,,,3.0,8.0,3.0,2.0,2.0,16.0,,,,18.0,0.0,,18.0,20.0,,20.0,16.0,3.0,,,,1.0,,,929.19,18259
18520,49,36,333403,7391126,490615,0,73.762712,615,1,11092018,1,1,1,3,1,4906151,0,73.762712,1,3,2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,26.0,2010.0,,,2884.19,3,490615102,0,64.991327,2,2,43,2,1,4,1,3,,,,,,,17.0,36.0,334500.0,7395311.0,2.0,2.0,11.0,4.0,1.0,,,,,,,,,,3.0,73.643762,2.0,6,17.0,36.0,334500.0,7395311.0,17.0,36.0,334517.0,7395365.0,,,,,,,,,,,,,2.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,2.0,,2.0,16.0,3.0,,,,1.0,,,56.61,18521
18521,49,36,333403,7391126,490615,0,73.762712,615,1,11092018,1,1,1,3,1,4906151,0,73.762712,1,3,2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,26.0,2010.0,,,2884.19,3,490615102,0,64.991327,2,2,43,2,1,4,1,3,,,,,,,17.0,36.0,334500.0,7395311.0,2.0,2.0,11.0,4.0,1.0,,,,,,,,,,4.0,73.643762,2.0,6,17.0,36.0,334517.0,7395365.0,17.0,36.0,334500.0,7395311.0,,,,,,,,,,,,,11.0,2.0,2.0,2.0,2.0,16.0,,,,12.0,58.0,,13.0,0.0,,2.0,16.0,3.0,,,,1.0,,,56.61,18522
19285,51,36,334102,7389841,510591,0,96.462963,591,1,12052018,1,1,1,4,1,5105911,0,96.462963,1,4,2,,,,,,,,,,,,,,,0,,,,,,9440.38,4,510591103,0,91.625335,3,2,50,1,1,5,1,3,,,,,,,44.0,36.0,337659.0,7393196.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,2.0,103.823613,2.0,4,44.0,36.0,337659.0,7393196.0,44.0,36.0,337610.0,7393255.0,,,,,,,,,,,,,2.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,2.0,,2.0,16.0,3.0,,,,1.0,,,76.69,19286
19286,51,36,334102,7389841,510591,0,96.462963,591,1,12052018,1,1,1,4,1,5105911,0,96.462963,1,4,2,,,,,,,,,,,,,,,0,,,,,,9440.38,4,510591103,0,91.625335,3,2,50,1,1,5,1,3,,,,,,,44.0,36.0,337659.0,7393196.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,3.0,103.823613,2.0,4,44.0,36.0,337610.0,7393255.0,44.0,36.0,337659.0,7393196.0,,,,,,,,,,,,,11.0,2.0,2.0,2.0,2.0,16.0,,,,12.0,40.0,,12.0,42.0,,2.0,16.0,3.0,,,,1.0,,,76.69,19287
