0: 16.0 13.0 13.05 -46.71350493310374 -23.5683011050221 -46.71482895544482 -23.5684219486772
1: 16.0 13.0 13.05 -46.71350493310374 -23.5683011050221 -46.71482895544482 -23.5684219486772
2: 16.0 13.0 13.05 -46.71350493310374 -23.5683011050221 -46.71482895544482 -23.5684219486772
3: 16.0 13.0 13.05 -46.71350493310374 -23.5683011050221 -46.71482895544482 -23.5684219486772
4: 16.0 13.0 13.05 -46.71350493310374 -23.5683011050221 -46.71482895544482 -23.5684219486772
5: 16.0 14.0 14.05 -46.71482895544482 -23.5684219486772 -46.71350493310374 -23.5683011050221
6: 16.0 14.0 14.05 -46.71482895544482 -23.5684219486772 -46.71350493310374 -23.5683011050221
7: 16.0 14.0 14.05 -46.71482895544482 -23.5684219486772 -46.71350493310374 -23.5683011050221
8: 16.0 14.0 14.05 -46.71482895544482 -23.5684219486772 -46.71350493310374 -23.5683011050221
9: 16.0 14.0 14.05 -46.71482895544482 -23.5684219486772 -46.71350493310374 -23.5683011050221
10: 16.0 12.0 12.02 -46.71397070808302 -23.57626030641046 -46.71413024413455 -23.576475262911984
11: 16.0 12.0 12.02 -46.71397070808302 -23.57626030641046 -46.71413024413455 -23.576475262911984
12: 16.0 12.58 13.0 -46.71413024413455 -23.576475262911984 -46.71397070808302 -23.57626030641046
13: 16.0 12.58 13.0 -46.71413024413455 -23.576475262911984 -46.71397070808302 -23.57626030641046
14: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
15: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
16: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
17: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
18: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
19: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
20: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
21: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
22: 16.0 13.3 13.5 -46.740982407946966 -23.55938129720209 -46.7294053317712 -23.55944731679489
23: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
24: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
25: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
26: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
27: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
28: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
29: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
30: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
31: 16.0 19.0 19.05 -46.7294053317712 -23.55944731679489 -46.728967356309674 -23.561158825734527
32: 16.0 12.0 12.1 -46.728967356309674 -23.561158825734527 -46.73730514903993 -23.566519856952148
33: 16.0 12.0 12.1 -46.728967356309674 -23.561158825734527 -46.73730514903993 -23.566519856952148
34: 16.0 12.0 12.1 -46.728967356309674 -23.561158825734527 -46.73730514903993 -23.566519856952148
35: 16.0 12.0 12.1 -46.728967356309674 -23.561158825734527 -46.73730514903993 -23.566519856952148
36: 16.0 12.0 12.1 -46.728967356309674 -23.561158825734527 -46.73730514903993 -23.566519856952148
37: 16.0 12.0 12.1 -46.728967356309674 -23.561158825734527 -46.73730514903993 -23.566519856952148
38: 16.0 13.3 13.4 -46.73730514903993 -23.566519856952148 -46.728967356309674 -23.561158825734527
39: 16.0 13.3 13.4 -46.73730514903993 -23.566519856952148 -46.728967356309674 -23.561158825734527
40: 16.0 13.3 13.4 -46.73730514903993 -23.566519856952148 -46.728967356309674 -23.561158825734527
41: 16.0 13.3 13.4 -46.73730514903993 -23.566519856952148 -46.728967356309674 -23.561158825734527
42: 16.0 13.3 13.4 -46.73730514903993 -23.566519856952148 -46.728967356309674 -23.561158825734527
43: 16.0 13.3 13.4 -46.73730514903993 -23.566519856952148 -46.728967356309674 -23.561158825734527
44: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
45: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
46: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
47: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
48: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
49: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
50: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
51: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
52: 16.0 12.0 12.05 -46.703399912388825 -23.57168101725188 -46.70452900089106 -23.57187632347322
53: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
54: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
55: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
56: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
57: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
58: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
59: 16.0 12.5 12.55 -46.70452900089106 -23.57187632347322 -46.703399912388825 -23.57168101725188
