0: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
1: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
2: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
3: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
4: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
5: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
6: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
7: 16.0 15.3 15.5 -46.64446717019439 -23.550598496319342 -46.647623221271715 -23.56647609949674
8: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
9: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
10: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
11: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
12: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
13: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
14: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
15: 16.0 17.2 18.0 -46.647623221271715 -23.56647609949674 -46.63868155280584 -23.54532277015013
16: 16.0 20.4 21.05 -46.64347826815734 -23.549841392071773 -46.65199860967608 -23.552884546612056
17: 16.0 21.22 21.4 -46.65357770974053 -23.549138339908236 -46.64347826815734 -23.549841392071773
18: 16.0 9.0 9.2 -46.62770323864495 -23.535884138207052 -46.63242879195976 -23.540250370771695
19: 16.0 13.2 13.4 -46.617451919783456 -23.54092154522442 -46.61068801184324 -23.543655645650027
20: 16.0 13.2 13.4 -46.617451919783456 -23.54092154522442 -46.61068801184324 -23.543655645650027
21: 16.0 13.2 13.4 -46.617451919783456 -23.54092154522442 -46.61068801184324 -23.543655645650027
22: 16.0 5.2 5.4 -46.61068801184324 -23.543655645650027 -46.617451919783456 -23.54092154522442
23: 16.0 5.2 5.4 -46.61068801184324 -23.543655645650027 -46.617451919783456 -23.54092154522442
24: 16.0 5.2 5.4 -46.61068801184324 -23.543655645650027 -46.617451919783456 -23.54092154522442
25: 16.0 13.2 13.4 -46.617451919783456 -23.54092154522442 -46.61068801184324 -23.543655645650027
26: 16.0 13.2 13.4 -46.617451919783456 -23.54092154522442 -46.61068801184324 -23.543655645650027
27: 16.0 13.2 13.4 -46.617451919783456 -23.54092154522442 -46.61068801184324 -23.543655645650027
