0: 16.0 18.0 18.34 -46.633509019744054 -23.540482844645535 -46.63424961863989 -23.563149733751477
1: 16.0 17.0 17.2 -46.63242879195976 -23.540250370771695 -46.62770323864495 -23.535884138207052
2: 16.0 7.3 8.0 -46.60952076928668 -23.54190683604821 -46.614877310121656 -23.547441011006708
3: 16.0 7.3 8.0 -46.60952076928668 -23.54190683604821 -46.614877310121656 -23.547441011006708
4: 16.0 7.3 8.0 -46.60952076928668 -23.54190683604821 -46.614877310121656 -23.547441011006708
5: 16.0 18.0 18.3 -46.614877310121656 -23.547441011006708 -46.60952076928668 -23.54190683604821
6: 16.0 18.0 18.3 -46.614877310121656 -23.547441011006708 -46.60952076928668 -23.54190683604821
7: 16.0 18.0 18.3 -46.614877310121656 -23.547441011006708 -46.60952076928668 -23.54190683604821
8: 16.0 5.1 5.3 -46.61068801184324 -23.543655645650027 -46.617451919783456 -23.54092154522442
9: 16.0 5.1 5.3 -46.61068801184324 -23.543655645650027 -46.617451919783456 -23.54092154522442
10: 16.0 5.1 5.3 -46.61068801184324 -23.543655645650027 -46.617451919783456 -23.54092154522442
11: 16.0 6.4 7.1 -46.63448570105611 -23.56797836521279 -46.64602508668567 -23.569509080441872
12: 16.0 7.11 7.46 -46.64602508668567 -23.569509080441872 -46.63448570105611 -23.56797836521279
13: 16.0 10.55 11.43 -46.63448570105611 -23.56797836521279 -46.64602508668567 -23.569509080441872
14: 16.0 11.45 12.2 -46.64602508668567 -23.569509080441872 -46.63448570105611 -23.56797836521279
15: 16.0 7.3 8.0 -46.63925581117203 -23.558455541881152 -46.63778324106676 -23.548709500758225
16: 16.0 7.3 8.0 -46.63925581117203 -23.558455541881152 -46.63778324106676 -23.548709500758225
17: 16.0 14.0 14.45 -46.63778324106676 -23.548709500758225 -46.63925581117203 -23.558455541881152
18: 16.0 14.0 14.45 -46.63778324106676 -23.548709500758225 -46.63925581117203 -23.558455541881152
19: 16.0 16.0 17.0 -46.634061298401676 -23.549507186514084 -46.654175938690116 -23.547632984741686
20: 16.0 16.0 17.0 -46.634061298401676 -23.549507186514084 -46.654175938690116 -23.547632984741686
21: 16.0 12.0 12.4 -46.65426266006816 -23.541256825409473 -46.65518880240853 -23.55342854348155
22: 16.0 12.0 12.4 -46.65426266006816 -23.541256825409473 -46.65518880240853 -23.55342854348155
23: 16.0 17.45 18.1 -46.65522548933855 -23.553229491433317 -46.64004530795246 -23.543141165105016
24: 16.0 15.4 16.0 -46.59999728978765 -23.558620733262615 -46.60189070363562 -23.549968334158716
25: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
26: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
27: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
28: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
29: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
30: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
31: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
32: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
33: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
34: 16.0 18.45 19.04 -46.676680994722894 -23.454572022878608 -46.6775345456495 -23.45008391328221
35: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
36: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
37: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
38: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
39: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
40: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
41: 16.0 7.0 7.25 -46.686393294661144 -23.49022634317938 -46.67298081720111 -23.479381328855382
42: 16.0 7.0 7.25 -46.69908382070629 -23.498811436181892 -46.69164507574313 -23.48748749289397
43: 16.0 7.0 7.25 -46.69908382070629 -23.498811436181892 -46.69164507574313 -23.48748749289397
44: 16.0 7.0 7.25 -46.69908382070629 -23.498811436181892 -46.69164507574313 -23.48748749289397
45: 16.0 7.0 7.25 -46.69908382070629 -23.498811436181892 -46.69164507574313 -23.48748749289397
